Type,Country Code,Series Code,Time Code,Description
FootNote,Gabon (GAB),Current account balance (current US$) (BN.CAB.XOKA.CD),2016 (YR2016),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Gabon (GAB),Current account balance (current US$) (BN.CAB.XOKA.CD),2017 (YR2017),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Gabon (GAB),Current account balance (current US$) (BN.CAB.XOKA.CD),2018 (YR2018),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Gabon (GAB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2006 (YR2006),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Gabon (GAB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2016 (YR2016),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Gabon (GAB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2017 (YR2017),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Gabon (GAB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2018 (YR2018),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Gabon (GAB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2019 (YR2019),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Gambia, The (GMB)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1980 (YR1980),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Gambia, The (GMB)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1982 (YR1982),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Gambia, The (GMB)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1983 (YR1983),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Gambia, The (GMB)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1984 (YR1984),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Gambia, The (GMB)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1985 (YR1985),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Gambia, The (GMB)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1986 (YR1986),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Gambia, The (GMB)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1990 (YR1990),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Gambia, The (GMB)","Imports of goods, services and primary income (current US$) (BM.GSR.TOTL.CD)",2019 (YR2019),Gap-filled with countries' balance of payments statistics.
FootNote,"Gambia, The (GMB)",Current account balance (current US$) (BN.CAB.XOKA.CD),2000 (YR2000),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,"Gambia, The (GMB)",Current account balance (current US$) (BN.CAB.XOKA.CD),2001 (YR2001),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,"Gambia, The (GMB)",Current account balance (current US$) (BN.CAB.XOKA.CD),2002 (YR2002),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,"Gambia, The (GMB)",Current account balance (current US$) (BN.CAB.XOKA.CD),2019 (YR2019),Gap-filled with countries' balance of payments statistics.
FootNote,"Gambia, The (GMB)","Exports of goods, services and primary income (current US$) (BX.GSR.TOTL.CD)",2019 (YR2019),Gap-filled with countries' balance of payments statistics.
FootNote,"Gambia, The (GMB)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2000 (YR2000),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Gambia, The (GMB)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2001 (YR2001),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Gambia, The (GMB)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2002 (YR2002),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Gambia, The (GMB)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2019 (YR2019),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Ghana (GHA),"Imports of goods, services and primary income (current US$) (BM.GSR.TOTL.CD)",2019 (YR2019),Gap-filled with countries' balance of payments statistics.
FootNote,Ghana (GHA),Current account balance (current US$) (BN.CAB.XOKA.CD),2019 (YR2019),Gap-filled with countries' balance of payments statistics.
FootNote,Ghana (GHA),"Exports of goods, services and primary income (current US$) (BX.GSR.TOTL.CD)",2019 (YR2019),Gap-filled with countries' balance of payments statistics.
FootNote,Ghana (GHA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2019 (YR2019),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Ghana (GHA),"Portfolio investment, equity (DRS, current US$) (BX.PEF.TOTL.CD.DT)",2011 (YR2011),Gap-filled with countries' balance of payments statistics.
FootNote,Ghana (GHA),"Personal transfers and compensation of employees, received (current US$) (BX.TRF.PWKR.CD.DT)",2011 (YR2011),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Grenada (GRD),Current account balance (current US$) (BN.CAB.XOKA.CD),2019 (YR2019),Gap-filled with countries' balance of payments statistics.
FootNote,Grenada (GRD),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2019 (YR2019),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Grenada (GRD),"Portfolio investment, equity (DRS, current US$) (BX.PEF.TOTL.CD.DT)",2014 (YR2014),Gap-filled with countries' balance of payments statistics.
FootNote,Guatemala (GTM),"Portfolio investment, equity (DRS, current US$) (BX.PEF.TOTL.CD.DT)",2008 (YR2008),Gap-filled with countries' balance of payments statistics.
FootNote,Guatemala (GTM),"Portfolio investment, equity (DRS, current US$) (BX.PEF.TOTL.CD.DT)",2009 (YR2009),Gap-filled with countries' balance of payments statistics.
FootNote,Guatemala (GTM),"Portfolio investment, equity (DRS, current US$) (BX.PEF.TOTL.CD.DT)",2010 (YR2010),Gap-filled with countries' balance of payments statistics.
FootNote,Guatemala (GTM),"Portfolio investment, equity (DRS, current US$) (BX.PEF.TOTL.CD.DT)",2011 (YR2011),Gap-filled with countries' balance of payments statistics.
FootNote,Guatemala (GTM),"Portfolio investment, equity (DRS, current US$) (BX.PEF.TOTL.CD.DT)",2012 (YR2012),Gap-filled with countries' balance of payments statistics.
FootNote,Guatemala (GTM),"Portfolio investment, equity (DRS, current US$) (BX.PEF.TOTL.CD.DT)",2013 (YR2013),Gap-filled with countries' balance of payments statistics.
FootNote,Guatemala (GTM),"Portfolio investment, equity (DRS, current US$) (BX.PEF.TOTL.CD.DT)",2014 (YR2014),Gap-filled with countries' balance of payments statistics.
FootNote,Guinea (GIN),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2002 (YR2002),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Guinea (GIN),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2004 (YR2004),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Guinea (GIN),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2010 (YR2010),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Guinea-Bissau (GNB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1975 (YR1975),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Guinea-Bissau (GNB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1977 (YR1977),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Guinea-Bissau (GNB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1979 (YR1979),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Guinea-Bissau (GNB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1984 (YR1984),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Guinea-Bissau (GNB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1985 (YR1985),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Guinea-Bissau (GNB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1986 (YR1986),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Guinea-Bissau (GNB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1987 (YR1987),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Guinea-Bissau (GNB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1988 (YR1988),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Guinea-Bissau (GNB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1989 (YR1989),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Guinea-Bissau (GNB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1990 (YR1990),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Guinea-Bissau (GNB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1991 (YR1991),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Guinea-Bissau (GNB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1992 (YR1992),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Guinea-Bissau (GNB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1993 (YR1993),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Guinea-Bissau (GNB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1994 (YR1994),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Guinea-Bissau (GNB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1995 (YR1995),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Guinea-Bissau (GNB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1996 (YR1996),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Guinea-Bissau (GNB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1997 (YR1997),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
